ItemNumber,Xpos,Ypos,image,Species,Tile,Annotator
450,5269.5 px,18844.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
451,6447.5 px,18690.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
452,7090.5 px,19091.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
453,11243.5 px,18166.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
454,11636.5 px,18481.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
455,11246.5 px,18739.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
456,10773.5 px,18755.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
457,10612.5 px,18600.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
458,11659.5 px,18363.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
459,12847.5 px,18818.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
460,12662.5 px,18480.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
461,12992.5 px,18438.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
462,12367.5 px,18424.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
463,14231.5 px,18187.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
464,14372.5 px,18417.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
465,15729.5 px,18677.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
466,15044.5 px,18866.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
467,14588.5 px,19130.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
468,13299.5 px,19284.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
469,13280.5 px,19500.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
470,12914.5 px,19512.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
471,12765.5 px,19284.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
472,13253.5 px,18936.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
473,12145.5 px,19251.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
474,12174.5 px,19159.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
475,11124.5 px,19621.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
476,9748.5 px,19225.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
477,5532.5 px,19167.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
478,5719.5 px,19249.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
479,3251.5 px,19866.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
480,2935.5 px,20697.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
481,4094.5 px,20963.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
482,6054.5 px,20594.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
483,9430.5 px,20272.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
484,12340.5 px,19726.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
485,12123.5 px,19861.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
486,12075.5 px,20452.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
487,13567.5 px,20446.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
488,15071.5 px,20047.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
489,17169.5 px,21306.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
490,14727.5 px,21665.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
491,11920.5 px,20942.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
492,12440.5 px,20971.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
493,12301.5 px,21340.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
494,11066.5 px,21446.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
495,10809.5 px,21161.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
496,9371.5 px,21093.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
497,9873.5 px,20919.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
498,11571.5 px,20009.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
499,13245.5 px,19816.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
500,12736.5 px,21773.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
501,13018.5 px,21825.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
502,9997.5 px,21601.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
503,8432.5 px,21698.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
504,7846.5 px,21600.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
505,7933.5 px,20954.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
506,8785.5 px,20543.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
507,6879.5 px,21077.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
508,7050.5 px,21666.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
509,3286.5 px,22830.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
510,3225.5 px,23469.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
511,3856.5 px,23742.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
512,6760.5 px,23567.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
513,5385.5 px,23678.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
514,6003.5 px,23436.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
515,6646.5 px,23780.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
516,10067.5 px,22161.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
517,9873.5 px,22200.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
518,12193.5 px,22410.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
519,12526.5 px,22288.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
520,15037.5 px,22016.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
521,13217.5 px,22810.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
522,12817.5 px,23051.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
523,12601.5 px,22930.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
524,13095.5 px,23084.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
525,13374.5 px,23007.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
526,13783.5 px,23290.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
527,13783.5 px,22636.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
528,13053.5 px,22314.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
529,11216.5 px,23606.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
530,7383.5 px,23327.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
531,7530.5 px,23707.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
532,9799.5 px,23843.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
533,12088.5 px,23420.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
534,11889.5 px,23451.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
535,11914.5 px,23659.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
536,11526.5 px,23716.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
537,11393.5 px,23910.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
538,11816.5 px,24030.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
539,12461.5 px,23997.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
540,12125.5 px,23944.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
541,12593.5 px,24207.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
542,13686.5 px,23697.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
543,13917.5 px,23687.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
544,14133.5 px,23436.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
545,14693.5 px,23625.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
546,16458.5 px,22660.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
547,15931.5 px,22860.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
548,16299.5 px,22479.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
549,16236.5 px,23681.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
550,16887.5 px,24315.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
551,18229.5 px,22114.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
552,18434.5 px,24359.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
553,16253.5 px,25273.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
554,16202.5 px,25412.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
555,16801.5 px,25440.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
556,15379.5 px,25170.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
557,14634.5 px,25027.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
558,14145.5 px,24323.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
559,12557.5 px,24548.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
560,12748.5 px,24935.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
561,11756.5 px,24287.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
562,11912.5 px,24210.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
563,10934.5 px,24256.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
564,11447.5 px,24360.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
565,7415.5 px,24354.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
566,6608.5 px,24155.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
567,6449.5 px,24501.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
568,18178.5 px,25004.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
569,16147.5 px,25841.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
570,13419.5 px,25794.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
571,13465.5 px,26289.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
572,12117.5 px,26247.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
573,11497.5 px,26179.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
574,11647.5 px,25944.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
575,11838.5 px,25835.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
576,11704.5 px,26483.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
577,12021.5 px,26341.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
578,10746.5 px,26454.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
579,10030.5 px,25396.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
580,10029.5 px,25015.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
581,9798.5 px,24843.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
582,9233.5 px,25397.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
583,6642.5 px,25690.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
584,5456.5 px,25816.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
585,5444.5 px,25547.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
586,5445.5 px,26283.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
587,3978.5 px,26542.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
588,3919.5 px,27785.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
589,4776.5 px,27098.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
590,5301.5 px,26630.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
591,7616.5 px,26185.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
592,8511.5 px,26040.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
593,7059.5 px,26319.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
594,7313.5 px,26488.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
595,6678.5 px,26613.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
596,8011.5 px,26875.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
597,9822.5 px,26575.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
598,8555.5 px,26819.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
599,10962.5 px,27023.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
600,11377.5 px,27076.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
601,10841.5 px,27474.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
602,10227.5 px,27757.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
603,11548.5 px,27677.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
604,12270.5 px,26800.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
605,16720.5 px,26552.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
606,3347.5 px,29458.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
607,7505.5 px,28304.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
608,7610.5 px,27792.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
609,7593.5 px,27897.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
610,7292.5 px,27823.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
611,7019.5 px,27950.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
612,7060.5 px,28123.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
613,7288.5 px,28474.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
614,9006.5 px,28201.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
615,8641.5 px,28220.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
616,10624.5 px,28606.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
617,9996.5 px,28458.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
618,10600.5 px,28430.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
619,11851.5 px,28108.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
620,12486.5 px,27863.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
621,11683.5 px,28627.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
622,13606.5 px,28915.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
623,14526.5 px,28714.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
624,16385.5 px,27145.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
625,16551.5 px,27263.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
626,17757.5 px,27437.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
627,18569.5 px,27724.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
628,18964.5 px,28281.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
629,19873.5 px,28604.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
630,17559.5 px,28107.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
631,16440.5 px,27651.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
632,14906.5 px,28745.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
633,15510.5 px,28922.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
634,14348.5 px,29149.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
635,14217.5 px,29653.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
636,13748.5 px,29455.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
637,12531.5 px,29348.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
638,11299.5 px,29245.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
639,10887.5 px,29271.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
640,10289.5 px,29444.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
641,5936.5 px,29627.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
642,3838.5 px,28546.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
643,4184.5 px,28702.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
644,4457.5 px,29609.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
645,7416.5 px,29554.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
646,8650.5 px,29971.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
647,8155.5 px,29760.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
648,9220.5 px,30001.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
649,9625.5 px,30044.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
650,14149.5 px,30889.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
651,13803.5 px,30666.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
652,14384.5 px,30438.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
653,15406.5 px,30086.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
654,17093.5 px,29577.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
655,18817.5 px,29779.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
656,19841.5 px,30556.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
657,19455.5 px,30272.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
658,18591.5 px,30789.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
659,17405.5 px,30691.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
660,16576.5 px,31179.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
661,16358.5 px,31342.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
662,16243.5 px,31673.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
663,12708.5 px,30658.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
664,12131.5 px,30480.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
665,11939.5 px,30734.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
666,10487.5 px,30643.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
667,9123.5 px,30609.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
668,3911.5 px,31081.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
669,3984.5 px,30734.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
670,3484.5 px,31538.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
671,5299.5 px,31524.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
672,8258.5 px,32001.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
673,11024.5 px,31423.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
674,12641.5 px,31564.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
